"SSN","PC1","PC2","PC3","PC4","PC5"
"icr145349",-0.701041137761709,0.0939026891178941,0.173032127725135,-0.0621207034603695,-0.252757758100477
"icr146470",-1.56346392183252,-0.0510644599202801,-0.192729354191696,-0.0598668316995626,-0.0697772055487315
"2320_597",0.749877958719791,-0.22940695611806,0.319170409976197,-0.0715040308319689,0.0373701362646993
"icr004134",1.16173748460764,-0.61400005817225,-0.109270138992559,-0.126485930855196,0.118205470308393
"sentiybp64miy83",-0.0171952656668274,0.19248900709531,0.458731173769934,0.0799340546099293,-0.0437488303802882
"icr101010",0.572044385881891,0.197571504032133,-0.337052310519648,-0.644874374428111,-0.182376864512145
"icr103957",-0.644211725044971,0.144464865294914,-0.101098050294767,0.107184991156695,0.141765314785138
"icryamsyipw10hgr64",-1.92935759732034,-0.079378175241373,-0.402254056645801,-0.013944673241136,0.118248993113909
"icr153421",-0.656929222061111,0.00539838504061765,0.213790837341592,0.0491674031323355,-0.273537526254222
"wa039772",-0.540997041486901,0.398283514520644,-0.118608246001698,0.13420653939483,0.0917084083688505
"icr132533",0.461347598396322,0.165684882998788,-0.0201157111199791,-0.0947282981739476,-0.0332922184221269
"wa076049",0.0503098283624745,0.363084826214624,0.10186138582193,-0.0217066778128639,-0.0368389081048875
"wa045168",0.507051998326411,0.0521752105315094,0.335058285312477,-0.00856336208799437,-0.198396168243872
"icr003894",0.312584249577576,-0.282228773733251,0.371175729431756,0.0203568148020862,0.0113962532904729
"icr172359",-0.558910058345668,0.153360971852138,-0.054127133798706,0.176234194265692,0.252037595763994
"icr038169",1.18983118668054,-0.532386631941899,0.0384865353238274,-0.188759452291011,0.200357447662625
"icr043518",0.957271730775727,0.069253888030264,-0.677701174322807,0.351361382705017,-0.092180496793678
"icr100062",0.626578514740059,-0.219004684578515,0.125720598513435,0.0138086705481526,-0.0427923831202561
"2342_4269",0.455574735590437,0.153133117557378,0.290134355602302,-0.0417145350319875,0.0142249428856791
"icr130726",0.539470618666891,-0.423263530241627,-0.0174814831843674,-0.197389489845325,0.0612006870561134
"fs52_fs1751",-0.690937072776756,-0.334821649851977,-0.0691154420250915,-0.107598114070216,0.0310525378176408
"icr078578",-0.104480128850126,-0.285247593557418,0.51212397838894,0.14985190742437,-0.116977231401748
"ka242",0.371727886920185,0.888907229243623,-0.432757284453887,-0.144406898505913,-0.4551035688344
"fs26_fs4834",0.482344829689492,-0.134227426839882,0.0380092019380479,-0.00258229953025615,-0.149196436402905
"icr031262",0.566042124559416,-0.304989340981613,0.112648449763597,-0.0615352676528199,0.22706933782126
"wa099471",-0.207070849197732,0.428554505652379,-0.065757378534763,-0.0661550974704081,-0.0909805695742109
"wa061769",0.108521124327899,0.215336218738243,0.247512403512444,0.0142228094183439,-0.00659697625811654
"icr039731",0.397049871448468,-0.38224352969514,0.215417458886452,0.0216165427806567,-0.0696397227478192
"icr031386",0.174694829991729,0.283424037832084,0.134699705076598,0.0968339109636616,0.222139646287774
"icr137139",0.0838067014455559,0.287294506048143,0.259088492079557,-0.0601421594977987,0.0203849285507435
"wa054954",0.137797624406608,0.513865941826838,0.116512044610251,0.198465512309638,-0.0395403583959574
"2523_410",-0.381506010894619,0.306536786353145,0.141350148956912,0.226282815143154,0.131023445411847
"wa001695",0.247446832134969,0.161440412428406,0.121284630815758,-0.151379629637695,0.184410856667936
"icr176456",-0.141832064470661,-0.0714522110176885,0.272608950183354,-0.0393679170403204,-0.229378783309429
"wa085220",0.501263945464385,0.293825305964586,-0.0211865785875983,-0.103665521332038,-0.0657405109172801
"2175_3026",0.679140853369934,-0.207755927380869,-0.182289007886908,0.0789936245166565,0.0365477344621034
"wa077305",-0.463380601496454,0.201098885643547,-0.0123598950485589,0.0415401542989829,0.151212640913923
"icr171255",-1.05884503936383,0.203879326625527,-0.170390689000372,0.104261816760565,0.0968379554449537
"icr022788",1.01034636086613,-0.155038583561239,-0.770438702448067,0.429863651226754,-0.250595039291445
"wa085139",0.697599103835879,0.0222247717633821,-0.105539105427742,-0.0880679001583419,-0.0166352985103406
"icr053114",0.489821764612666,0.112208472821855,-0.210246851379999,0.0905180649160792,-0.00960935066286529
"1030_879",0.196144710606499,-0.25085346335742,0.210891756469026,0.0129140282259289,-0.221393327754982
"icr108783",0.031525443852694,0.547391437390228,0.0889874516972785,0.00769088694971992,0.109129668524707
"2166_574d",0.0562177743130399,-0.21731177495114,0.124900109534889,0.0261428900597178,-0.284024824166557
"icr022100",0.113727444331456,-0.262545572911908,0.200766007151764,-0.00701852402150952,-0.227220839952454
"2149_9450d",0.111002765366361,0.128918380616633,-0.0434672363001173,0.140399555124612,-0.144717966689148
"icr031521",-0.0614746627885934,-0.269326309553776,0.191180354127291,0.168169944595509,0.106064486434687
"wa037483",0.0378259424283496,0.00201697439781602,0.316932710868118,0.188522406077215,-0.272508883107064
"sentisfg03mux86",0.259895349085098,0.247698958926044,0.16529987312197,0.0778316127065411,-0.00161268788789663
"wa001031",-0.0307820485418951,0.233406549271434,0.308275607412005,-0.0607105290058419,-0.0414165485115171
"sentidqm34vwu31",0.24307186975629,0.217583224032915,0.222653750697121,-0.0231020791888617,0.150156124734582
"icr124160",1.16070620132884,-0.253561999732632,-0.752164220162674,0.478424388801705,-0.133528919877701
"icr167975",0.438030206694783,0.358244002596654,-0.159770411438698,-0.00476577166597706,0.0210177529204616
"wa005592",-1.63660641571412,-0.22366178403149,-0.327566366307283,0.0813168249316638,0.309479944675343
"icr172970",0.951502861616322,0.334415820803674,-0.383578944562937,0.113479045571922,0.465655344067947
"icr180270",0.40038517647355,0.276348184729269,0.2869906677882,0.0544043721186341,0.0270566656287803
"yamsylwk62fwe65",-1.13421409724192,-0.127706770452029,-0.0756200375465719,-0.0523885324138485,-0.163561906769145
"icr133788",0.891624237027634,0.100177291614391,-0.644811489522921,0.416856449439057,-0.184205458232582
"icr005173",0.961927440550846,-0.431178172227071,-0.0905467679331227,-0.146083826537018,0.208008642651849
"wa044881",0.196962335850056,0.291469702273335,0.169801415043964,-0.0181237418194704,-0.00101570490426384
"2468_5869",-0.797426019946576,-0.691385949791564,0.0048266745007234,-0.0964684096358873,0.144031177066666
"icr102427",1.31648743836511,-0.66019214172153,0.0282035606069871,-0.258181173900637,0.220303428257265
"wa092724",0.510564521549452,0.397725779927606,0.052480371828132,-0.222249264786216,0.152156544285609
"icr178208",-0.611569827182202,-0.0767524755605458,-0.133878103604802,-0.108064348701099,0.0235809256348358
"icr169409",-0.794765542324855,0.17526741776207,-0.141502235439025,0.110824444275441,0.212757405158525
"icr043849",0.997887600366901,0.00937576372258852,-0.788382884262287,0.458746232774566,-0.197335684750907
"icr117329",0.220686780222371,0.294148234988978,-0.0940316410156537,0.0317317257059408,-0.00079419656178975
"2473_6380",0.283541160944976,0.264071833846569,-0.0728609143802269,0.0410399259967463,-0.0918338671594129
"icr002882",0.429479708862696,-0.900828541304648,0.200747396245912,0.0559482679121056,0.095170718174154
"wa072587",0.0621596308866357,0.1493335655892,-0.0179537898192108,-0.421890194379487,0.0240314845980204
"1711_9756",0.947087687977083,-0.504175909103524,0.30636683162556,-0.0323011984218486,-0.0694784724187371
"icr159893",-0.128679704715566,-0.0566681786545429,0.194768898899907,0.0319508517624955,-0.0167223264796701
"1711_9986",0.931452545408566,-0.348333985076265,0.435017897450483,-0.100959791166762,-0.0529044067288944
"wa061403",-0.250975448085059,0.567154436603903,0.165252693736277,0.126524683449543,0.0173267704791488
"icr_031042_h4",-0.152092852851325,-0.652672867780657,0.169481282690837,-0.0314453015791996,0.00310228908493874
"icr108209",0.50206594466371,0.318864045480879,-0.0112777340212856,-0.0205482365082537,0.0176045836168727
"wa002161",-0.134507695862092,0.0960207169188856,0.175252739789596,-0.0717972947869964,0.0108751016438938
"icr_030923_f2",0.0657496345110649,-0.653820680086582,0.241138104368287,0.033724345190638,0.178958760646113
"icr173008",1.00799035757836,0.31700233350514,-0.363494209568473,0.0729455276050502,0.473825847636935
"icr029928",0.0913935481088984,-0.524837551318883,0.220531510639903,-0.09466086883507,0.197576117949533
"icr158224",-0.404664714050345,-0.0280522783543543,0.213370907335377,-0.0158422679050742,-0.0744191648616237
"icr168059",-0.203416656647218,0.232381970854393,0.263521937658993,-0.0646697655604399,-0.0198162375135653
"wa035249",-0.44331810402439,0.225945617538796,-0.0690496847824834,-0.116554564764683,-0.00746768792043289
"fs15r_fs4200",-0.461995902030361,-1.02686519570786,-0.154196415704361,0.184342227307551,0.100277293220857
"icr140562",-0.748095186348762,0.115750388985915,-0.125157882036036,-0.00348414327078749,-0.15712366241147
"icr174858",-0.22401034460149,0.287539320822738,0.0251032643183462,0.123530189977033,0.0582824109004144
"1478_8647",0.473358865863408,-0.0208957175644583,0.134143673151184,0.0418176341296585,-0.0885502123856448
"icr149663",-0.728568318856513,-0.101570940696987,-0.06204853210465,0.0260705314646396,-0.0894461097994211
"icr107238",0.187497324216369,-0.0164334793219826,0.05686653327539,-0.0262986360868913,-0.215527195472541
"wa029645",-0.494575655187601,0.0596559472164395,0.0247992407128672,0.040111719174749,0.0689724338832103
"129379xd0",0.275853990922277,-0.0504466713831399,-0.0872126467579414,0.0183002195632543,-0.0458858195782036
"2520_9247",0.558113782804565,0.324747065119742,-0.00219276887256012,0.173676718651533,0.130264124686309
"icr053301",0.379717827462298,0.0161728270960295,-0.0863492574703975,0.0636505140539761,0.130591763871226
"fs15r_fs5014",-0.563715732824459,-0.501482219895882,0.0101551835881394,-0.146730315832766,-0.103131561301575
"wa030121",-0.116097817329054,-0.0452841259707803,0.24362700923058,-0.0120114725497557,-0.0316740975600793
"flandmku14ziw51",-0.0690860950389319,0.424809953395047,0.0112454202216201,0.142711504572672,0.0756661255062611
"fs15r_fs4461",0.439595181260489,-0.291415285580459,-0.414143469495267,-0.661031294734992,-0.0710175873873597
"icr140392",-0.146138196901884,-0.0414833086446726,-0.0191635506488153,0.0935265124153767,-0.125231084608977
"wa047137",0.311243030792994,0.516052566668297,-0.369958046438418,-0.530541348197925,-0.100424789781952
"icr042899",-0.0200058628379984,-0.530851348999688,0.0648098218923471,0.0663038510667701,-0.127834231984223
"tncvdf03msj65",0.19400294181988,0.387438050898801,-0.080071817825716,0.211460091961848,-0.156580783352269
"2359",-0.604190716045104,0.42591850923771,-0.134930542016649,-0.147542199869261,0.0857078474359386
"wa047488",0.259581428118762,0.505722513818003,-0.33101951424472,-0.403204465949884,0.0814352848553569
"icr023978",0.239482454801339,-0.467247593218457,0.156450309883709,0.0415760196750549,-0.0692274219833108
"icr166264",0.721379640451397,0.372730070594808,-0.664032635228645,0.501581624846466,-0.202027211355124
"3696",-0.197234856685082,-0.437328496704885,-0.347489288518202,-0.0137592771971275,0.153433845935557
"fs15r_fs4112",0.879285433120733,-0.47477274404705,0.344835416461964,-0.0726479229262876,-0.146337288830445
"icr048036",0.180602845337418,0.0726339172901398,0.0254027351058589,0.0552994659757581,0.151574983766539
"wa044266",0.360986853208645,-0.298791040331713,0.215511876330155,0.139876924502192,-0.187731370492759
"techvgh12xsv37",-0.415302975917291,0.362992884234453,0.0456696398892834,0.222704435930608,0.154366474282886
"icr167745",-1.44189269473892,-0.283139900069319,-0.2345915407973,-0.0316912042898854,-0.065410206128885
"icr001550",-1.92664014316541,-0.318169566670814,-0.354993130119348,-0.0567678673655072,-0.0311788070464037
"wa040873",-0.530940163572325,0.0536643380013488,0.00303162312246407,0.0372382649705322,-0.360044610479985
"wa001655",-0.163511722464197,0.176224086595089,0.217005385099713,-0.117244290609103,0.140414298855177
"icr041689",0.210899255145982,-0.176965377138968,-0.119976412936646,-0.0906314726455852,0.22951067703304
"wa038208",-0.0278053395533928,0.149133397632265,-0.0458546126103885,-0.0552888107918567,-0.199754597883683
"icr113464",-1.10340297790563,-0.357190459284266,-0.0211092953464559,-0.0576041873908778,-0.0571600371841543
"icr041532",0.354115561137264,-0.110503826437077,0.168193733140087,0.102476371810502,-0.0163758306907508
"icr168565",-0.377849855353883,-0.0707418696777373,0.160775027769065,-0.0645846986338953,-0.0116406186911971
"icr037547",-0.170196136125917,-0.442629336297196,0.279314553382789,-0.0475148162101886,0.0377485663965254
"wa010972",-1.90511244418474,-0.292878290698514,-0.235659631197277,-0.0461051384424097,-0.219773937058259
"icr175330",-1.69384405729342,-0.124803343091299,-0.363796647831342,-0.0366294578439991,0.100329339102816
"icr175222",-1.16562332157043,-0.0382393973520076,-0.256977634041311,-0.0165202930989482,0.082064533904853
"icr149398",-0.614480174531188,-0.0112573744146195,-0.132602543569781,0.0327895509851732,-0.125202835807292
"icr170818",0.335064733582591,0.251406710102855,0.291305706171179,-0.057782408745726,0.265149688177339
"icr178747",-0.0412751527230427,0.1121328642029,0.0414002161431894,-0.167429482498103,0.191612922899306
"wa053571",0.229162764787076,0.285180878220382,-0.295243192660087,0.0417206920703027,-0.160886187226857
"122111xd0",-0.596407893440195,0.52487762553404,-0.179426629419497,-0.253285684734081,0.165847795532113
"wa011434",-0.452775704450121,0.370448793069715,0.381488415488981,-0.00409457308494365,-0.221490875555276
"2248_33",0.00325771630012182,-0.0781546559538312,0.104617495260519,-0.115303233628557,-0.187780141220769
"icr003667",0.00998002433074427,-0.343881653999947,0.174462370109786,0.0447859351633514,-0.180678756981015
"icr053390",0.363297339093049,0.204300162426786,-0.0836760270845692,0.0802073865283339,0.163741594446317
"1441_3067",0.463909151811535,-0.109249571759501,0.380483055929338,0.0384565785408542,-0.0929321538387779
"icr140400",-0.374863446201417,-0.17104285595754,0.0260226577189312,0.0936713506521087,-0.186872687517467
"1742",-0.134810075481417,0.254145114093586,-0.304873427261368,-0.457144352692914,-0.0696386644486451
"icr178063",0.362568868840684,0.659242366924297,-0.0640215311359184,-0.0711113128343047,0.0109458756734454
"wa063341",-0.123681307720379,0.117859051203059,0.226360172555894,0.0905406381664376,-0.238028635819089
"rresmicro9fxpn4_d8",0.146157484857503,0.166558329510122,0.201123389433759,0.0454826636612208,-0.0629140902755082
"sentixkr12jel47",0.205414568150702,0.34101863907071,0.0633789058596257,0.00549918558529184,-0.214108449472917
"wa092396",0.237409923761754,0.495122486616957,-0.287269272456119,-0.562353768924675,-0.217932543179861
"wa062063",0.356569412489019,-0.316379878521492,-0.0409603118119069,0.0214541649023445,-0.00236858274026803
"icr140445",-0.693588686112638,0.0367900627611015,0.065491565518603,0.0124291016607114,-0.240955065720873
"icr173295",-0.330239082448777,0.636338473484678,0.100119231378713,0.247676650350457,0.226067199643746
"2341_3180",0.76716945233966,-0.0392348787676356,-0.118179999375942,-0.0248375359940794,-0.0675089189952196
"2539_1288",-0.444783550316981,-0.0406160314684786,-0.127370908493044,0.106955562061639,0.0176130229309015
"wa060580",0.186965035069971,-0.192313659687764,0.000403252136174158,0.138807035088161,-0.301147946600982
"r1519_2765",0.820340504607983,-0.404356810979121,-0.0751193622195173,0.206140425508368,-0.111012968277658
"wa040231",-1.39852168725686,-0.346908193340309,-0.108497246305845,-0.0810090048435421,-0.27591553087248
"icr061059",1.05517831615019,-0.534360722660028,0.121350402589712,-0.107433497729256,-0.140729168979384
"sentigui98dit76",0.00812415255290975,0.285963652045823,0.512276446697112,-0.00384447950247696,0.000154491629506116
"icr003916",-0.0864135343785017,-0.358167034949514,0.248119337591371,-0.0218161864207371,-0.121890841348254
"wa029449",-0.503534521063932,0.265247726934731,-0.00989817149971565,0.288673954221032,0.353327803403383
"ugaeplotflidu",-1.11221728989166,-0.290263224587527,-0.25230112912018,-0.0738745319568044,-0.143254252426386
"wa027940",0.187899011096701,0.275267439628178,0.179231289228392,0.0342332053811805,-0.0394890900521836
"1922_2194",0.935655319373241,-0.487828074536156,0.323003869960376,-0.115500604334316,0.0239217271821882
"1450_4194",0.111032507739744,0.0997368742274976,0.290165686307012,0.108702529662574,-0.289101834995355
"wa028872",0.0605330359427147,0.290653812067122,0.255305149525184,0.0167443485505146,0.149537322500382
"wa037843",-0.626274966213743,0.190050711924586,-0.190540904315151,0.0598623790442427,0.189354874010242
"3074",-0.226295840278409,-0.183011509075278,-0.147728470158856,-0.168392676054464,0.145950210714854
"icr132655",0.24650144899668,0.0880016399964638,0.0188580841037082,0.00435507012786806,-0.199350737842985
"wa033744",-0.138022140261392,0.797150052026366,-0.12045662433964,0.0686209151156691,0.229621140732869
"1958_7844",-0.332079579624711,-0.180668081471452,0.088270830102379,0.0352872004485882,-0.251136416100564
"wa017239",-1.68105618315656,-0.117820683521811,-0.0187218405624632,-0.0405124867147819,0.0981751720959081
"wa077428",0.603475979024726,0.264551932272265,-0.0181511585542078,-0.234086783143402,0.120965729196633
"sentivqr98zie13",0.202043791002819,0.326725814803821,0.454754504031348,0.0812867339377892,0.103952358777565
"2167_1081",0.343391869143991,0.300860544924662,-0.0761062943716504,0.137633816375511,0.0234979851391444
"icr014351",-0.995094881062404,-0.34033746901332,-0.194526439423475,0.107921405659742,0.10538601676068
"1088_3675",0.415066794982874,0.0513094232782219,0.207081491802511,0.100188295239227,-0.223954117629889
"wa040708",-0.212672535993703,-0.0328051370743764,0.223322639634049,-0.10652460113539,-0.0220440043044846
"icrarisiubd09wup17",0.907133249948988,0.182258713574865,-0.608574490673839,0.326055552661396,-0.0939966727018367
"1477_8313",-0.379079583358623,0.126868277274543,-0.109708346489693,-0.154812910919035,-0.143399159410258
"icr141099",-1.3117170057853,-0.0695350323358124,-0.220564904183411,-0.0451653332510733,-0.15264089371931
"icr156547",0.222488832652241,-0.242329514540889,0.435760415120898,0.0815710558508813,0.250056222438667
"2342_4070",0.763553529445434,-0.187604723263861,0.441939740189145,-0.140295189358579,0.0291873410969937
"fs15r_fs4245",0.935445358453082,-0.897761013296069,0.367486291964251,0.00751912454031475,0.0228476979382896
"wa047787",0.272801953386207,0.411098009927554,-0.279382797823999,-0.416815975523327,0.124957365690646
"icr024852",0.408586835487641,-0.222231342756898,-0.037229834315198,0.181534817889906,-0.119334585879906
"wa013430",-0.724598863144487,0.0541249977896901,-0.050064730330196,-0.0627036411403717,0.125980177357574
"1477_8010",0.444186359129058,-0.0552243755165576,0.0537432220013787,-0.12082888844576,-0.0336481058328927
"wa098283",0.316477897595803,0.0643118059753748,-0.0556628989157,-0.165133675991366,0.13243076425353
"icr143136",0.891323337199394,-0.111592359889439,-0.668299709603658,0.259288736303045,-0.200521796143505
"wa029291",0.3260007141242,0.12415001000996,0.149389694647891,-0.0300100736186927,0.00683530358111234
"1704_8785",0.272092194738599,-0.167070783186997,0.256630372162034,0.0732721982687611,0.0330830317315326
"icr131208",0.417603834178689,0.0884199162250731,0.144522174870012,0.0299292635354072,-0.203350301533469
"icr041365",0.473562843176299,0.0334548783069479,0.164496605474084,0.0394140213739096,-0.0190191022990994
"sentifbe28pyv14",0.0420881672737755,0.365348838058126,0.464716526454478,0.114925166739495,0.132402657763129
"icr025130",0.211957268580786,-0.0407021061847438,0.199639206865053,0.0724981734094388,0.276259008896375
"icr122896",-0.747805068929744,-0.205410834322647,0.146000556586947,-0.10110427301127,0.113182234275086
"icr100892",0.515306833788952,0.0510541795391588,0.000735678274740161,-0.135351107013118,0.0448699887326022
"wa069577",0.0748878215682083,0.409948100409403,-0.336046600256868,-0.561031200562345,0.0459987038590664
"1109_4338",0.778553850154789,-0.229137595398949,-0.151315324075534,-0.190360664593327,0.196857687685806
"2342_4467",0.464732779808204,0.138039685755398,0.480156432854297,-0.131486736060645,-0.00727140008418812
"wa024504",-0.650195870917792,0.0687911943459067,0.133025008893933,0.00155111784899987,-0.454949103029337
"icr134331",-0.389043716251224,-0.067828293330489,0.14433529962985,0.0614711339137505,-0.227365161008228
"wa097766",-0.442382121817306,0.095985988530641,0.0858616565922523,-0.0453667753581757,0.0301179691092116
"icr074533",0.0134797352907031,0.0929760355504807,-0.368004431241595,-0.114089928999566,0.082817972527467
"wa032644",0.0473613821571841,0.152829760355654,-0.044614660471015,-0.135933545561423,-0.0317456513845126
"icr172623",0.981839481099153,0.220760869333721,-0.30095651055853,0.0378517002201754,0.569264694826672
"icr150122",-0.525889169760966,0.0475027537220685,-0.026324364236068,0.0963783631337846,0.0645059504406579
"131722xd0",0.417785985873671,0.380285194476874,-0.673913362760527,0.535442972146266,-0.104324460744232
"icr132549",0.636301752472616,0.162697457358155,0.0377142491737719,-0.165852631035797,0.0822930933441551
"1441_3120",0.17304583080767,-0.389676087614859,0.253036143972436,0.0899363078840099,-0.0476750697221733
"694_5473",0.461235500946399,0.0330491332140237,0.0425659232339561,-0.0995166509668726,0.0298029215351464
"icr131600",-0.298191129103295,0.199918517680289,0.257269832383591,0.0336575235149304,-0.0903659424863633
"icr160008",-0.423530384508072,-0.0748469598197536,0.0458078507102502,-0.0107501866928934,-0.0903287947035466
"icr114561",0.297747778589408,0.139292900339049,-0.0512466132590337,0.0304393754789338,0.00781803668522311
"wa060490",-0.614826054183567,0.10098113181252,-0.0420905206867566,-0.0254385225219979,-0.365443039591567
"icr144865",0.684860807394281,0.18287973049207,-0.0718157705176238,-0.172292933649192,0.0458368589127484
"icr024024",0.167494898994549,0.179233110649382,-0.542945188143202,-0.468050143695362,-0.347014693849387
"icr148968",-0.844852176277821,0.0400372916668475,0.0606541744342534,0.0525190343133079,-0.144459483538063
"wa068447",0.084815219257129,-0.00159793426826658,0.221769359844014,-0.15486585701778,-0.00880485896571812
"fs21_fs254",0.39827855847059,-0.0950855144905195,-0.573348741574356,-0.620943257778868,-0.0840869637581809
"icr055548",1.25848826706457,-0.619964365413855,0.198075600482608,-0.29896261237758,0.0466094430323173
"icr132061",0.594303754045394,0.32661780993932,-0.0937127264158739,-0.327015120724357,0.142013975544624
"fs21_fs9862",0.470576020187902,-0.339864057552045,0.71424689269204,-0.0287630330207985,0.0188188603128386
"wa025808",0.277658852799747,0.29908331924627,-0.0243532839923963,-0.0145963738553171,-0.186409602306785
"icr135741",0.500539145403629,-0.000615048010868726,0.232931318582459,0.0177531882485605,0.0262645242398312
"fs15r_fs5068",-0.731505400020418,-0.300530560641962,-0.228648563962887,-0.198642699170268,-0.177550966409157
"icr131229",0.306364646629285,0.105278397787737,0.147132473992932,0.124502547498911,-0.113918599110519
"icrofradob69hcu34",0.829198750196073,0.180276990827563,-0.670973741126858,0.489013058114627,-0.0850232559873129
"tncuob73bez14",0.865563777194066,-0.290975306529037,0.388219817355118,-0.113995010779032,0.0209383866034975
"wa011166",-1.29960055673722,-0.248802657528909,-0.127629626567305,0.0079987442269346,-0.248381982909604
"icr005312",0.496460108997806,-0.460987529450566,0.317873597314673,-0.122249167704274,-0.0740520989254242
"wa035630",0.521027134897047,0.0696128630012962,-0.109350537443917,-0.181738906278997,-0.171737290319979
"icr157194",0.438735116862746,0.0693380230333318,0.0100946859039145,-0.106714298288617,0.00583832175478937
"aciarzck39uke83",-0.343819118119479,0.808149757147057,-0.263856801172068,-0.533466043104308,-0.142176968289062
"icr015668",-0.518808530480979,-0.782450495029948,-0.0946532053973062,-0.000420987235479815,-0.141204548632054
"2468_5606",-0.581316166565303,-0.0715975133140418,0.0725811896233989,0.0959809002646828,0.135580248190888
"wa039815",-0.685810263699164,0.121594980068586,0.090327559812476,0.0228899374460015,-0.118779498444435
"icr168956",-0.63656009731551,0.402715335793844,0.0269676350304612,0.114466409021284,0.214311891484932
"wa100216",0.357045678695902,0.269511963922713,0.0735968173932394,-0.0854286332986179,0.0972960278463318
"icrtzaeplotlhqb0",-0.350581765688305,-0.163128333409574,0.296828791127687,-0.00402512365439078,0.134519083145259
"icr000409",0.693705096294178,-0.0361784013994174,0.276245982974409,-0.113323882914413,-0.185273571042821
"icrcuiqip13zqf68",0.0398996239864508,0.155561922568565,0.160353684219947,0.145523709464796,-0.0880680260700074
"icr134694",-0.631423795669934,0.103111224719969,-0.0468733344081834,0.0247506181228862,-0.206302003568664
"1477_7907",0.626749343375015,-0.316826350528789,0.144328322210075,-0.100287085005652,-0.0171715750985503
"icr042235",0.362563751272533,-0.163461096692531,-0.206256548023968,0.0862828045359738,0.117388492185258
"icr038160",0.566644024261435,-0.0923267176487402,-0.0943273834117267,-0.0524833409131432,0.164365357226441
"icr032731",0.546133185782357,-0.148660742203144,0.252695900724209,0.0940136401823705,0.214105154503581
"wa070427",-0.0491450375240467,0.0924558892888819,-0.0983601811682283,-0.0640320894667245,0.137256318925394
"icr004152",1.13113115792209,-0.512574968156422,-0.190875501501511,-0.152035544683784,0.0364433399751596
"wa043384",0.0820773918883149,0.184438797867488,0.189475240219232,0.0677841819460109,-0.184849699135543
"fs21_fs72",1.20690420501852,-0.795270657684007,0.0543158944042673,-0.00238707368867035,-0.197035554805247
"techyiq60gra24",0.236722956249399,0.17869046841638,0.418123378626488,0.0324767832838028,0.182319431816626
"icr041610",0.428576573846544,-0.218391043833967,0.057869491760783,0.15461597878051,-0.0771829150901864
"icr_030865_c8",-0.447408412669027,-0.64920368043634,0.299655573195094,0.0522809110429382,-0.177043210971798
"icr014331",0.463455048910412,-0.136655596306998,-0.0614553273904824,0.0226721245338156,-0.0528886041182084
"wammpzjv38agv47",0.163962548805885,0.491761194688508,-0.313725251075341,0.196515551102277,-0.18819294718736
"wa042512",-0.0881679711128789,0.527661111140213,0.27115517596749,0.119209345127764,0.137252625270937
"wa100370",-0.0416900587776602,0.432358308040029,0.0345451332893185,0.112046861269772,0.199788846784027
"sentifsk17kiq15",-0.794349296915118,0.111073026279665,0.0559269322327849,0.0201208501536074,-0.0376889778711147
"fs15r_fs4141",0.863938730939641,-0.44626515426666,0.342329935253367,0.10854909253273,-0.135642168747543
"2222_6372",0.057899949456403,-0.172556251407629,0.124090507434884,-0.0314434661264243,-0.246587872369038
"wa042553",-0.231308458461675,-0.00853766903689684,0.263962982354591,0.200130683468284,-0.284223289477995
"wa027488",-0.609519767372327,0.711778011125665,0.0358584522689467,0.435202399124903,0.514676945797621
"wa038099",0.181212820534238,0.0638204109036375,-0.0258004668449252,-0.0350321460403017,-0.0778121767118299
"wa100965",-0.0478806042838731,0.263737781987669,0.0283341544827395,-0.185648623546083,0.115505685035879
"fs21_fs2120",0.0671265629395603,-0.360034231673609,-0.256197412682493,-0.191441750282939,0.153532939179684
"icr137035",0.183321178077203,0.51629180333096,0.46403787722085,0.0777199855703869,0.368114316468525
"icr_030677_a6",-0.037456023345827,-0.515110228033158,0.133899697216985,-0.0360020948618491,0.103159507198067
"fs20_fs9206",0.429410335417036,-0.192923761076794,0.0913538166709341,0.0532709011116089,-0.0972135528604251
"icrcuitsy63ycg78",0.0341614786119472,0.21172307064372,0.189868133188857,0.152049865602389,-0.0687099584710197
"fs16_fs5888",0.261111095745826,-0.150795543054018,-0.113890836545433,0.0672808814304558,-0.0833131304093746
"icr174498",0.0358193223111934,0.0650644205673413,0.215253577907753,0.167141285828813,0.0223202579941805
"icr023110",0.600902424061687,-0.411109275178401,-0.052054973170682,0.00289514623624963,0.0935692640358119
"icr134558",-0.804697435066687,0.0481859862899505,-0.0168710663592238,-0.00528176726868048,-0.158087657731848
"icr146911",0.843740788805632,-0.03903997918635,-0.219028906902807,-0.175002842515339,0.0515870162411253
"yamsyjsv72tep62",-1.15981600324515,0.0448064661886741,0.013045915298014,0.0893504767324623,-0.0924811744415166
"icr_031131_d3",-0.246057938814674,-0.844315804316791,0.309520193091015,0.0008818746346395,0.0686922365130465
"icr135454",0.0989837872189874,0.133794691227522,-0.0369093076804849,0.00782225436643398,-0.0895143896343753
"r1382_6508",0.546864687680948,-0.521980199544195,0.326554455026358,0.12046148127944,0.19567971329555
"icr154932",0.246532317091995,0.479658043944459,-0.141697411149759,-0.111424804339005,-0.0314035823519458
"icr139202",0.375862417148258,0.342016078248079,0.0362662273340883,-0.0721173795081534,0.128842243305547
"icr145674",-1.14697314821951,-0.216966802331161,-0.150316028571878,-0.0901665431054576,0.035442481429828
